p_id,agent_type,place,agent_mape
2016000305420-4195301,wrk_only,spanish_fork,28.573240815656085
2015000037326-1212206,wrk_only,taylorsville,28.573182127989693
2017001243435-4099602,wrk_only,taylorsville,28.57287934152125
2018HU1087282-945602,wrk_only,taylorsville,28.57206888679093
2015001291036-312102,wrk__student,west_jordan,28.571804111040965
2019HU0386495-4576702,wrk_only,layton,28.571638482013164
2015000868644-4435501,wrk_only,south_jordan,28.571549622982367
2016000483620-4072401,wrk_only,taylorsville,28.571500976693876
2015001459715-3744603,wrk_only,sandy,28.57103055913542
2016000905113-755001,wrk_only,south_jordan,28.56970550477843
2016000021427-2865201,wrk_only,south_jordan,28.569161116824837
2018HU1285333-1088502,wrk__student,provo,28.56915566005454
2018HU0140288-272402,wrk_only,west_jordan,28.568892485319786
2015000175935-236302,wrk_only,salt_lake_city,28.568738786162186
2015001364708-2819101,wrk_only,west_jordan,28.568725583654615
2019HU1231403-3727301,wrk_only,tooele,28.568704113586847
2019HU0292820-6461502,wrk_only,murray,28.568673760374647
2015001169089-350901,wrk_only,bluffdale,28.568631682876998
2016000083511-1738106,wrk_only,west_valley_city,28.568453857240257
2015001470264-5634801,wrk_only,murray,28.56827568687151
2015001384974-725501,wrk_only,south_jordan,28.566802919495842
2015001447636-2384101,wrk_only,west_valley_city,28.56609540034546
2016000517722-2239901,wrk_only,midvale,28.564988079604348
2015000161473-1222602,wrk_only,herriman,28.56458670650102
2016000881269-3605301,wrk_only,murray,28.56443710825668
2017000767826-4834101,wrk_only,orem,28.564203900104552
2016000220413-1455101,wrk_only,west_jordan,28.564049354373722
2015000853511-2377401,wrk_only,holladay,28.56393702225522
2016000905113-751901,wrk_only,south_jordan,28.56387190185467
2015000684323-897502,wrk_only,taylorsville,28.563815693573652
2019HU0823942-232201,wrk_only,west_valley_city,28.563600757027253
2017000415812-2497602,wrk_only,west_jordan,28.563257628620438
2015000361431-3631503,wrk_only,sandy,28.563150571800232
2019HU1294932-3695302,wrk_only,south_jordan,28.563015342052566
2019HU1144527-2927301,wrk_only,west_jordan,28.562732207107146
2015000482256-2391002,wrk_only,south_jordan,28.562666850963076
2016000708074-2257901,wrk_only,bluffdale,28.562504671784094
2019HU0877706-3066501,wrk_only,west_jordan,28.56239386596745
2017000025217-1639801,wrk_only,west_jordan,28.562340818417837
2015000681952-1058601,wrk_only,sandy,28.562274847791176
2019HU0025219-4858001,wrk_only,south_jordan,28.562011649156172
2015000202667-690302,wrk_only,riverton,28.5619449331023
2015001503531-4013201,wrk__student,riverton,28.560193446081346
2016000347812-6491402,wrk_only,salt_lake_city,28.560128664560274
2019HU1151263-1520601,wrk_only,riverton,28.560000942061304
2015000902560-3378102,wrk_only,south_jordan,28.55983551046471
2019HU0087743-2171402,wrk_only,millcreek,28.559611809856673
2016001246094-3071002,wrk_only,west_valley_city,28.559338188255506
2016000051723-3307701,wrk_only,south_jordan,28.558212972616232
2015001014278-2980102,wrk_only,salt_lake_city,28.558013665233982
2015001412480-1234801,wrk_only,salt_lake_city,28.557810353547826
2019HU0834752-1794301,wrk_only,west_valley_city,28.55759284765457
2016001026744-4239101,wrk_only,sandy,28.55667931163508
2015001450690-6417703,wrk_only,murray,28.55508541132276
2017000110981-4413801,wrk_only,layton,28.55496364989024
2016001413642-2861303,wrk_only,west_valley_city,28.554799204690408
2015000006756-6543302,wrk_only,murray,28.554324451295944
2019HU1125216-2401202,wrk_only,west_jordan,28.55427431358465
2019HU1347728-2578705,wrk_only,kearns,28.55362293764382
2016000548117-3520102,wrk_only,orem,28.553501733085508
2015000136573-2758902,wrk_only,tooele,28.553496737950457
2015000385410-2191301,wrk_only,west_jordan,28.553139380303648
2015001350427-3154101,wrk_only,herriman,28.55191195724911
2017000878621-3685505,wrk_only,sandy,28.551269220510438
2019HU1167100-3439404,wrk_only,sandy,28.551112562876842
2016000369568-2666602,wrk_only,syracuse,28.551039479429356
2019HU1172719-3872401,wrk_only,riverton,28.55100266687779
2016000367838-2464501,wrk_only,sandy,28.550592120479767
2019HU1060009-2160803,wrk_only,west_valley_city,28.550529340809177
2018HU1269640-3910601,wrk_only,mapleton,28.55016718950746
2017000028472-2894901,wrk_only,west_jordan,28.54992539671376
2018HU0802559-2470102,wrk_only,west_valley_city,28.549280478509964
2019GQ0141628-2578501,wrk__student,provo,28.54720187687039
2019HU1101375-1466602,wrk_only,sandy,28.547035516189496
2015001496650-2415202,wrk__student,west_jordan,28.546914161962846
2015001277241-5087802,wrk_only,west_jordan,28.546712932348655
2016000779677-798703,wrk_only,ogden,28.546517875569776
2015000174170-956203,wrk_only,murray,28.54621654523803
2018HU1061186-2415101,wrk_only,west_valley_city,28.545267728891588
2018HU0093204-4023001,wrk_only,south_salt_lake,28.544853351131817
2016000499190-3239302,wrk_only,draper,28.544719622753163
2015000739592-3067502,wrk_only,west_jordan,28.544287931118877
2015001197864-3149401,wrk_only,herriman,28.54415402226812
2015000718169-2684001,wrk_only,sandy,28.543376350600987
2015000525699-629401,wrk_only,bluffdale,28.543301431016193
2019HU0958727-4411802,wrk_only,taylorsville,28.543192456109
2015001087391-5630002,wrk_only,south_salt_lake,28.54285626670953
2015000833479-2301501,wrk_only,west_valley_city,28.542588405233303
2015000027752-3070101,wrk_only,riverdale,28.542564778522244
2016000919347-2940502,wrk_only,kearns,28.54247290930311
2015000454973-2075202,wrk_only,murray,28.54236560169084
2016000074909-1145801,wrk__student,salt_lake_city,28.542131249066966
2019HU0413547-3755802,wrk_only,taylorsville,28.541584161696303
2019HU1331381-1041301,wrk_only,west_valley_city,28.54141417199311
2015000881898-1003205,wrk_only,west_jordan,28.541399801177846
2016000733863-1562601,wrk_only,murray,28.54127731107437
2015000633912-2795102,wrk_only,west_jordan,28.541028753176672
2016001224167-4180102,wrk_only,tooele,28.540624223914595
2017000065456-1411902,wrk_only,eagle_mountain,28.5399147884219
2017000613757-2449801,wrk__student,layton,28.539461924487576
2016000254438-1964802,wrk_only,west_jordan,28.539430889744676
2015001264828-4999501,wrk_only,west_jordan,28.539010464777192
2015000314705-4722601,wrk_only,millcreek,28.538666217042884
2019HU0706198-4225702,wrk_only,sandy,28.538338979256277
2016000087430-4161101,wrk_only,tooele,28.53802745916863
2016001498803-778901,wrk_only,riverton,28.537556628202054
2017000596160-4269602,wrk_only,west_valley_city,28.537159257852124
2016000137689-3005504,wrk_only,south_jordan,28.536242496371777
2015001366184-2034801,wrk_only,west_jordan,28.5353626661646
2015000190426-2731501,wrk_only,sandy,28.53520125109335
2015000698664-944301,wrk_only,west_valley_city,28.534401532256243
2015001226810-2309002,wrk_only,west_valley_city,28.5341745283527
2015000928265-529201,wrk_only,herriman,28.534146261863036
2016000099263-4346601,wrk_only,sandy,28.533193823195063
2019HU1238060-1230806,wrk_only,west_jordan,28.533015727071753
2015000878886-4947201,wrk_only,salt_lake_city,28.532909884719395
2015000515847-1218901,wrk_only,salt_lake_city,28.53269106624704
2016000264166-10001,wrk_only,ogden,28.532190487086318
2017000628868-2463702,wrk_only,west_jordan,28.53205335285488
2015000343901-1132402,wrk_only,cottonwood_heights,28.531962068166028
2015000209898-1565201,wrk_only,millcreek,28.53163174128495
2018HU0658980-2323601,wrk_only,west_jordan,28.53125351184745
2019HU0996905-4218601,wrk_only,west_valley_city,28.53123969221575
2019HU0765879-3278501,wrk_only,south_jordan,28.531173964399155
2016000863328-1118501,wrk_only,white_city,28.531127392191298
2015000944933-731703,wrk__student,sunset,28.530562179591556
2015000118050-3894701,wrk_only,murray,28.529992585067692
2019HU0054589-1257902,wrk_only,eagle_mountain,28.52992027303331
2018HU1352100-2910002,wrk_only,kearns,28.529669428372173
2015001226810-2304101,wrk_only,west_valley_city,28.529505682653294
2017000460589-1362702,wrk_only,spanish_fork,28.529333522294877
2016000022466-1435802,wrk_only,salt_lake_city,28.52884957125462
2015000864990-74001,wrk_only,west_valley_city,28.528188116354524
2017001200252-2370202,wrk_only,west_jordan,28.528111091188112
2015001419522-5634402,wrk_only,south_salt_lake,28.52780317665952
2016000372370-2546201,wrk_only,riverton,28.527601088225673
2017000223401-913101,wrk_only,eagle_mountain,28.527582016812737
2019HU1225087-3056202,wrk_only,south_jordan,28.527511981570818
2018HU0070188-2785002,wrk_only,west_valley_city,28.527139562634225
2017001315453-1345101,wrk_only,salt_lake_city,28.52589622158892
2019HU0119508-4864102,wrk_only,south_jordan,28.525846388527427
2015001377085-6793001,wrk_only,st_george,28.52568117027366
2015000379111-1848302,wrk_only,midvale,28.52545218762885
2016000604762-1087701,wrk_only,sandy,28.52530486031069
2016000433675-130201,wrk_only,salt_lake_city,28.525272009223922
2015000777991-1314201,wrk_only,salt_lake_city,28.524551126190367
2019HU1125216-4066701,wrk_only,riverton,28.52349907931313
2016001344893-2738903,wrk__student,south_jordan,28.522139813649964
2018HU1199996-1610301,wrk_only,west_valley_city,28.52204320045234
2017000139304-786701,wrk_only,herriman,28.521616241905857
2019HU1354150-4977702,wrk_only,south_jordan,28.521259650672437
2019HU1244970-1102801,wrk__student,west_valley_city,28.52019012074451
2016000270495-3010801,wrk_only,west_valley_city,28.51998581751845
2019HU1289173-474602,wrk_only,west_valley_city,28.519807226709972
2018HU1205349-2500301,wrk_only,west_jordan,28.519407448716823
2019HU1405669-2240501,wrk_only,west_valley_city,28.519118830572797
2015000234386-6182902,wrk_only,murray,28.518967017880836
2018HU0791955-1697601,wrk_only,west_valley_city,28.51889623840618
2019HU1264636-3247003,wrk_only,west_valley_city,28.51855888306809
2015001289689-3062203,wrk_only,south_jordan,28.51806001834899
2016000936684-3182602,wrk_only,taylorsville,28.51788036430647
2019HU1008066-5029402,wrk_only,roy,28.5177981281041
2015001298730-312801,wrk_only,west_jordan,28.517391056211494
2018HU0111998-3401202,wrk_only,syracuse,28.517246340201996
2015000302204-7402,wrk_only,murray,28.51719213405571
2019HU0413547-3755702,wrk_only,taylorsville,28.516910474115107
2019HU1405669-1388503,wrk_only,taylorsville,28.515859975023005
2015000796401-712702,wrk_only,west_jordan,28.515782805704013
2016001065191-3049104,wrk_only,west_point,28.515513688627358
2019HU0161783-1260102,wrk_only,sandy,28.515062114843154
2015000673496-1554001,wrk_only,west_jordan,28.51489678391087
2015000289881-1964702,wrk_only,west_valley_city,28.514492875973964
2016000936684-3183102,wrk_only,taylorsville,28.514267639365137
2015001020897-1508302,wrk_only,spanish_fork,28.512940529842172
2017000061120-2883801,wrk__student,west_valley_city,28.512840120280842
2017001307160-1686805,wrk_only,west_valley_city,28.512417333912826
2017001147237-5360303,wrk__student,riverton,28.51148416216902
2018HU0990172-840901,wrk_only,west_valley_city,28.51141433941479
2017000875941-1799301,wrk_only,murray,28.51138519053472
2019HU0523391-2946902,wrk_only,sandy,28.510869017033748
2019HU0464671-2767001,wrk_only,sandy,28.51071412712124
2019HU0544993-4060602,wrk_only,riverton,28.51057054544729
2019HU1373227-1886903,wrk_only,west_valley_city,28.510500591416893
2016000669800-1613102,wrk_only,west_jordan,28.510400100552406
2016000994092-151103,wrk_only,west_jordan,28.51008949806968
2019HU1229776-4362103,wrk_only,south_jordan,28.509693098675964
2015000716457-4430105,wrk_only,south_jordan,28.509295119180543
2015001297815-718301,wrk_only,west_valley_city,28.509291221137772
2015001504070-3557104,wrk_only,south_jordan,28.50912402745645
2015000142392-1464903,wrk_only,spanish_fork,28.508313073136016
2016001089633-3938602,wrk_only,roy,28.5081379539756
2019HU0772192-4430001,wrk_only,south_salt_lake,28.506714290540803
2015001325537-3938803,wrk__student,riverton,28.50641569463096
2015000077344-3755502,wrk_only,riverton,28.506341256999267
2015000467983-3994403,wrk_only,salt_lake_city,28.506085138249826
2017000401242-1679801,wrk_only,west_valley_city,28.505963449772253
2018HU0850132-2802502,wrk_only,west_valley_city,28.50529768077456
2015000664918-4963603,wrk_only,mountain_green,28.504487693862323
2015000572964-2670101,wrk_only,west_valley_city,28.504466163555932
2015000094516-2533002,wrk_only,west_jordan,28.504315552174507
2015000664517-182602,wrk_only,west_jordan,28.5036471293327
2019HU0799827-2679901,wrk_only,salt_lake_city,28.50352117067203
2015001183806-61901,wrk_only,salt_lake_city,28.502857358765276
2019HU0072851-2701101,wrk_only,west_valley_city,28.502228850918996
2019HU0544811-119402,wrk_only,provo,28.5017439119328
2019HU1261463-1672103,wrk_only,midvale,28.50111145168765
2017000080927-5200102,wrk_only,riverton,28.500255821762178
2015000429582-6448602,wrk_only,salt_lake_city,28.500040947684273
2015000097245-4071002,wrk_only,south_jordan,28.500026843145488
2016001433112-4615001,wrk_only,south_jordan,28.499771110516853
2015000103273-1297602,wrk_only,murray,28.49940376631236
2015000996240-3722902,wrk_only,west_jordan,28.499364753995287
2019HU0376370-1347801,wrk_only,salt_lake_city,28.498551593604404
2016000575341-2698201,wrk__student,west_jordan,28.49817935148523
2018HU1067438-6881402,wrk_only,st_george,28.49785008615413
2017000980703-6850002,wrk_only,st_george,28.49698775753876
2018HU0750329-3605403,wrk_only,taylorsville,28.496864246561838
2019HU1120968-1883502,wrk_only,west_valley_city,28.496485399528787
2015001136391-910602,wrk_only,murray,28.496258549993108
2016000741465-4563302,wrk_only,south_jordan,28.49615390737677
2016001235550-366602,wrk_only,payson,28.4957182481282
2015001053956-3320902,wrk_only,murray,28.495514181292315
2019HU1332378-2839301,wrk_only,south_jordan,28.494690510092713
2015000515836-1086305,wrk_only,springville,28.494623623631828
2015001398302-3321702,wrk_only,sandy,28.494170651482207
2017001083022-4240001,wrk_only,south_jordan,28.493990770080615
2015001442896-2877102,wrk_only,salt_lake_city,28.493989659108315
2015000297720-1651702,wrk__student,spanish_fork,28.49392718888199
2015001231886-3546403,wrk_only,sandy,28.493408554446493
2019HU0527530-4294202,wrk_only,west_valley_city,28.492993335483874
2015000137170-3534602,wrk_only,south_jordan,28.49231458646916
2015000611097-3296202,wrk_only,south_jordan,28.49196412978756
2019HU1210491-2279501,wrk_only,kearns,28.491956836348603
2019HU0946659-956401,wrk_only,taylorsville,28.4914842343506
2015001463884-3558702,wrk_only,west_haven,28.49034967234071
2019HU1405609-236302,wrk_only,murray,28.48978568323875
2015000100636-4057201,wrk_only,salt_lake_city,28.48879224071335
2015000501194-641201,wrk_only,cottonwood_heights,28.487305283915543
2017001200252-3483602,wrk_only,south_jordan,28.486831598028513
2018HU1251034-4982402,wrk_only,layton,28.486644465607757
2015001018921-5246309,wrk_only,riverton,28.486503330276037
2015001429814-3091902,wrk_only,west_haven,28.48617739812721
2016000951096-4450802,wrk_only,roy,28.48616531839377
2016000976610-6488204,wrk_only,murray,28.485716298145608
2016000472461-4746602,wrk_only,millcreek,28.485521372781662
2015000517164-3099603,wrk_only,sandy,28.48535884562181
2019HU0750425-478802,wrk_only,west_jordan,28.48515746963858
2015000433247-3522601,wrk_only,sandy,28.48476127412112
2015000971477-3380901,wrk_only,riverton,28.484745429593566
2015001318290-5249401,wrk_only,riverton,28.484601485299944
2016000324421-5045302,wrk_only,roy,28.484305238179676
2015000725214-4930601,wrk__student,provo,28.484085873466714
2015001072437-3001201,wrk_only,south_jordan,28.48379222233517
2015000485167-1371201,wrk_only,murray,28.48365154508845
2015000033491-5320901,wrk_only,riverton,28.48360803728282
2016000813407-5317602,wrk_only,unknown,28.48345634073818
2016000487628-854003,wrk_only,west_jordan,28.48337033461338
2015000482256-2891801,wrk_only,draper,28.483294532736146
2016000363509-3181704,wrk_only,riverton,28.48314260713426
2015000761860-1556501,wrk_only,west_valley_city,28.482462250154324
2018HU0407107-4972802,wrk_only,provo,28.48201419231709
2016001131915-4076702,wrk_only,layton,28.481448783178287
2015000269832-3292901,wrk_only,south_jordan,28.481164440825967
2018HU0957396-1972201,wrk__student,west_valley_city,28.48050195557093
2016001329399-3271705,wrk__student,sandy,28.480493082839082
2018HU0961714-3814003,wrk__student,west_jordan,28.480413228620556
2018HU0956504-669602,wrk_only,west_valley_city,28.480013029801164
2016000912935-2641402,wrk__student,south_jordan,28.479644343418276
2016000170477-3175303,wrk_only,riverton,28.479600898321983
